item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B001CZKXP4,5432 6699 5698 1111 4124 5621 17641,5432 6699 5698 1111 4124 5621,5,2,-19.410966873168945,-21.355270385742188,0.0,-2.739195903818981
B001CZL7VS,5432 8064 5698 4439 18003 30372 1111,5432 8064 5698 4439 18003 30372,6,1,-17.66488265991211,-16.745494842529297,0.0,-3.417075612248137
B001D06VSG,11477 30312 3290 2348 6001 15405 27693,11477 30312 3290 2348 6001 15405,10,113,-22.352359771728516,-20.599245071411133,0.0,0.4296890363032695
B001D0ACUE,2256 5582 20795 2077 3289 3581 975,2256 5582 20795 2077 3289 3581,45,204,-20.23497200012207,-16.182449340820312,0.0,-0.44788289392876024
B001D0BH3K,1268 6893 4883 12572 20519 142 7388,1268 6893 4883 12572 20519 142,5,9,-20.507461547851562,-23.127559661865234,0.0,-1.4041948370866422
B001D0CWQG,4926 9361 15870 400 29189 3868 16001,4926 9361 15870 400 29189 3868,12,12,-19.67540168762207,-17.308536529541016,0.0,-1.9507385434547118
B001D0EKE8,15405 1360 17633 24181 12174 3523 12037,15405 1360 17633 24181 12174 3523,7,6,-24.759273529052734,-17.533771514892578,0.0,-2.093839387095386
B001D0IWDS,3575 15432 3409 18118 26570 11499 2541,3575 15432 3409 18118 26570 11499,39,26,-20.148122787475586,-12.359907150268555,0.0,-2.3498944823696117
B001D0IWEC,15629 3409 15432 11499 18118 26570 21120,15629 3409 15432 11499 18118 26570,39,35,-21.449098587036133,-19.981096267700195,0.0,-2.057506518880418
B001D1648M,18322 16137 8938 1706 5956 3538 11763,18322 16137 8938 1706 5956 3538,17,96,-23.672229766845703,-27.16012954711914,0.0,-0.24339641603923923
B001D3K6U2,768 19858 11649 7300 8852 13233 1367,768 19858 11649 7300 8852 13233,21,177,-21.615459442138672,-16.397144317626953,0.0,0.16017913032714226
B001D3O0XQ,19831 8578 24787 4621 2805 910 24924,19831 8578 24787 4621 2805 910,10,21,-22.586088180541992,-26.804719924926758,0.0,-1.2340608654845724
B001D3O18U,1043 4621 910 30787 2366 3200 10203,1043 4621 910 30787 2366 3200,3,17,-22.017541885375977,-21.355239868164062,0.0,-0.34130063102061037
B001D3Q124,8181 8578 2805 19168 2897 6080 27297,8181 8578 2805 19168 2897 6080,10,44,-22.013904571533203,-22.29701042175293,0.0,-0.5066246114459947
B001D67O3G,27406 7196 3342 6597 10219 8901 8886,27406 7196 3342 6597 10219 8901,12,21,-23.464433670043945,-18.719844818115234,0.0,-1.4084142526293508
B001D9U07A,23216 2174 7220 5168 3827 847 3709,23216 2174 7220 5168 3827 847,10,13,-23.632204055786133,-23.369001388549805,0.0,-1.6994241151738052
B001D9UZTS,23216 19311 2431 10328 7708 7220 3827,23216 19311 2431 10328 7708 7220,7,16,-21.643207550048828,-14.915468215942383,0.0,-1.1622811830904425
B001D9VC04,23216 19311 7013 7708 6519 7220 7390,23216 19311 7013 7708 6519 7220,6,6,-20.895675659179688,-14.506559371948242,0.0,-1.9507385434547118
B001DBC8K0,3022 1598 388 2729 8591 21280 1446,3022 1598 388 2729 8591 21280,10,52,-22.43076515197754,-14.693824768066406,0.0,-0.34130063102061037
B001DBPZQE,6453 18118 16927 7358 7446 15432 3902,6453 18118 16927 7358 7446 15432,32,223,-23.928430557250977,-20.4636287689209,0.0,-0.022567218736780248
B001DDLNWM,15405 26165 23118 19557 12868 835 6597,15405 26165 23118 19557 12868 835,5,7,-22.593053817749023,-14.637081146240234,0.0,-1.640583615150872
B001DHI0R4,27406 14580 3342 6597 10075 10219 8901,27406 14580 3342 6597 10075 10219,8,33,-21.969568252563477,-22.968242645263672,0.0,-0.5792592681199604
B001DHNBYQ,27170 7003 155 1215 8047 19831 6230,27170 7003 155 1215 8047 19831,11,27,-23.304447174072266,-19.772544860839844,0.0,-1.0788995741513894
B001DI776S,10758 16942 5667 16446 13222 13711 7490,10758 16942 5667 16446 13222 13711,10,2,-22.409971237182617,-20.563745498657227,0.0,-3.385823068744033
B001DITLI0,17236 22434 10544 5982 4191 10587 1586,17236 22434 10544 5982 4191 10587,9,22,-21.91104507446289,-24.16006851196289,0.0,-1.0885150328508324
B001DJ15KG,10758 1356 8473 13711 5189 3648 1157 536,10758 1356 8473 13711 5189 3648 1157,4,25,-18.88631820678711,-10.670646667480469,-0.43520402908325195,-0.2161374880666056
B001DJ2USM,17236 19230 5974 494 1268 124 6254,17236 19230 5974 494 1268 124,10,64,-17.96145248413086,-16.193119049072266,0.0,-0.1354485768164615
B001DJ2V0E,17236 22434 10544 5982 24300 10587 1586,17236 22434 10544 5982 24300 10587,4,0,-22.888042449951172,-25.802135467529297,0.0,-4.147963120790932
B001DJ9JJU,2565 7406 3157 1584 13660 7675 4503,2565 7406 3157 1584 13660 7675,18,84,-20.567468643188477,-19.943971633911133,0.0,-0.4317577411758613
B001DJDP7C,687 12687 22583 11008 4650 1996 4244 536,687 12687 22583 11008 4650 1996 4244,10,176,-22.628372192382812,-15.400876998901367,0.042636871337890625,0.8712070757551622
B001DK4HRS,19831 6860 6910 6265 4554 397 3849,19831 6860 6910 6265 4554 397,3,3,-19.053449630737305,-17.222728729248047,0.0,-1.9507385434547118
B001DK9RQE,25597 11492 17801 2748 6527 12973 900,25597 11492 17801 2748 6527 12973,6,21,-22.073762893676758,-17.83659553527832,-0.012648582458496094,-0.7544877852226861
B001DKEW6O,1043 9018 6482 16097 2710 4970 6108 357,1043 9018 6482 16097 2710 4970 6108,6,128,-21.324256896972656,-15.927202224731445,-0.5594065189361572,1.033388183978973
B001DKF08S,1043 9018 6482 16097 2710 4970 6108 519,1043 9018 6482 16097 2710 4970 6108,10,112,-21.394901275634766,-16.492345809936523,-1.1245501041412354,0.4208394210262867
B001DKGJQU,1043 9018 6482 16097 2710 4970 6108 536,1043 9018 6482 16097 2710 4970 6108,16,497,-21.194923400878906,-14.89254379272461,0.4752519130706787,1.4554966322374012
B001DKIFSA,1580 15162 2164 4885 21105 6096 10375,1580 15162 2164 4885 21105 6096,5,7,-18.040489196777344,-15.001396179199219,0.0,-1.640583615150872
B001DKK7Y0,1043 9018 6482 16097 2710 4970 6108 632,1043 9018 6482 16097 2710 4970 6108,29,667,-21.103242874145508,-14.159090995788574,1.2087047100067139,1.1684105834739196
B001DKO9JO,5432 12488 4976 17389 2029 953 6396,5432 12488 4976 17389 2029 953,5,9,-18.509469985961914,-12.250123023986816,0.0,-1.4041948370866422
B001DKQ3O8,5432 12488 2029 4976 22958 953 15847,5432 12488 2029 4976 22958 953,51,1506,-17.928945541381836,-13.574708938598633,0.0,1.4252240074459541
B001DKRM8O,5432 12488 953 2916 17389 2029 28858,5432 12488 953 2916 17389 2029,21,53,-20.922992706298828,-21.955209732055664,0.0,-1.039109824686367
B001DKRMB6,5432 12488 4976 9549 17389 2029 1481 632,5432 12488 4976 9549 17389 2029 1481,3,69,-19.23131561279297,-14.659729957580566,0.3420572280883789,1.0378252406206663
B001DKVBJU,5432 12488 2029 18227 13592 4976 1111,5432 12488 2029 18227 13592 4976,22,233,-19.47661018371582,-22.98483657836914,-0.7131204605102539,0.3889282244438661
B001DMPAVI,14853 13966 2087 3437 747 1388 7390,14853 13966 2087 3437 747 1388,5,0,-20.97589683532715,-18.254743576049805,0.0,-4.348633816253082
B001DNG6XS,14517 21648 18687 10823 5011 27170 4119,14517 21648 18687 10823 5011 27170,3,0,-25.541122436523438,-20.38809585571289,0.0,-3.896648692510025
B001DNZJW2,260 5124 2857 2317 27693 29574 470,260 5124 2857 2317 27693 29574,15,18,-24.281789779663086,-19.80453109741211,0.0,-1.773807835295635
B001DO1LRS,260 21715 11345 13503 6879 23952 3760,260 21715 11345 13503 6879 23952,9,23,-21.7623348236084,-16.200910568237305,0.0,-1.0450299209110927
B001DO59FI,1453 25848 7108 7657 12682 3938 18486,1453 25848 7108 7657 12682 3938,3,2,-24.67350196838379,-23.13195037841797,0.0,-2.287210780075924
B001DO77XK,260 21715 16489 706 7178 18596 16845,260 21715 16489 706 7178 18596,4,11,-24.332378387451172,-26.624465942382812,0.0,-1.012468904861782
B001DO77YY,260 21715 7285 322 4378 12100 20725,260 21715 7285 322 4378 12100,7,26,-20.31585121154785,-21.744518280029297,0.0,-0.6884968310047999
B001DO9VE8,260 24814 5124 2857 2317 4784 10219,260 24814 5124 2857 2317 4784,23,58,-23.736799240112305,-21.834556579589844,0.0,-1.0387122103670148
B001DOA73C,260 18949 27366 1588 10882 1176 28363,260 18949 27366 1588 10882 1176,40,188,-22.817590713500977,-24.116254806518555,0.0,-0.4129425106791391
B001DPMETG,1580 5260 2752 10866 19402 8632 2999,1580 5260 2752 10866 19402 8632,26,315,-21.771636962890625,-23.39681625366211,0.0,0.5262754055343795
B001DQEGPA,887 3600 7287 10783 2004 2829 16500,887 3600 7287 10783 2004 2829,14,296,-21.802148818969727,-19.269800186157227,0.0,1.0671600255565394
B001DSG9GC,27170 9632 1433 8315 1977 588 19721,27170 9632 1433 8315 1977 588,6,15,-19.552518844604492,-17.070999145507812,0.0,-1.081700696431101
B001DTZK0C,11477 13422 7919 3829 12868 835 24834,11477 13422 7919 3829 12868 835,8,23,-22.56519889831543,-21.796968460083008,0.0,-0.9338042858008677
B001DU4XPY,10758 11446 5443 6120 10428 2845 2182,10758 11446 5443 6120 10428 2845,5,16,-22.370798110961914,-17.56702423095703,0.0,-0.8521262547866026
B001DU718U,2164 9593 442 2140 27445 7509 3770,2164 9593 442 2140 27445 7509,5,8,-20.23504638671875,-22.069355010986328,0.0,-1.5154204721968654
B001DVPQEA,4926 23808 7387 1189 13768 4012 13370,4926 23808 7387 1189 13768 4012,4,11,-22.417028427124023,-21.68597412109375,0.0,-1.012468904861782
B001DXOWA2,3022 2805 2761 647 16325 1987 2358,3022 2805 2761 647 16325 1987,3,18,-23.67680549621582,-22.48580551147461,0.0,-0.2857307798658013
B001DXQMS2,19041 2761 647 16325 2805 1987 15348,19041 2761 647 16325 2805 1987,4,20,-23.443735122680664,-22.627578735351562,0.0,-0.43439105408662293
B001DYFIPY,11477 2434 1032 11225 8603 1169 609,11477 2434 1032 11225 8603 1169,5,0,-21.827693939208984,-20.921274185180664,0.0,-4.348633816253082
B001DYK6LU,17236 291 3023 7012 8720 24248 10720,17236 291 3023 7012 8720 24248,6,7,-21.803585052490234,-21.287519454956055,0.0,-1.8076376998140375
B001DYLHJA,18311 160 4084 27869 27867 14491 9241,18311 160 4084 27869 27867 14491,4,23,-20.77492904663086,-14.696045875549316,0.0,-0.29781551908087245
B001DYM5Y6,19041 26142 9339 5303 10682 25389 5619,19041 26142 9339 5303 10682 25389,6,0,-23.167287826538086,-17.347291946411133,0.0,-4.515687900916248
B001DYM62C,16234 20634 25652 6090 28958 8603 4867,16234 20634 25652 6090 28958 8603,37,81,-21.617677688598633,-20.287973403930664,0.0,-1.1744764561842587
B001DZGYSS,14853 15974 4550 9170 14144 6597 15437,14853 15974 4550 9170 14144 6597,4,7,-21.78302001953125,-20.96912384033203,0.0,-1.4399129196887213
B001E0R2YW,643 14431 10253 30008 27140 18960 8587,643 14431 10253 30008 27140 18960,4,8,-22.520280838012695,-18.89335823059082,0.0,-1.3147497767347147
B001E0VBDK,10758 24040 12032 8681 4332 9811 22713,10758 24040 12032 8681 4332 9811,9,37,-19.64794921875,-28.157615661621094,0.0,-0.5776894090848419
B001E0VOW8,2195 16446 7490 12032 7719 26829 4349,2195 16446 7490 12032 7719 26829,5,11,-19.215253829956055,-11.69389533996582,0.0,-1.2131396003239328
B001E11CPQ,1043 1481 2741 7952 11581 12380 9940,1043 1481 2741 7952 11581 12380,13,20,-22.956663131713867,-26.49362564086914,0.0,-1.533003342754732
B001E15III,1043 355 10536 7414 12572 2004 9417,1043 355 10536 7414 12572 2004,14,23,-20.396116256713867,-20.940017700195312,0.0,-1.467886771731127
B001E23YV0,15405 12868 2436 1327 11331 16395 3480,15405 12868 2436 1327 11331 16395,15,64,-24.565778732299805,-20.517269134521484,0.0,-0.5249133435781861
B001E25G0W,15405 10620 364 7771 10331 31091 1767,15405 10620 364 7771 10331 31091,17,78,-24.966432571411133,-15.946173667907715,0.0,-0.44984079959581713
B001E25USU,25597 17801 13445 2864 12979 8759 1128,25597 17801 13445 2864 12979 8759,5,34,-23.235918045043945,-17.378520965576172,0.0,-0.11452731165582186
B001E2RGY6,16875 24063 23915 6922 13237 7919 341,16875 24063 23915 6922 13237 7919,7,6,-23.769289016723633,-15.188374519348145,0.0,-2.093839387095386
B001E33FFY,17236 21416 15994 265 3537 9114 19812,17236 21416 15994 265 3537 9114,8,49,-23.491159439086914,-25.152679443359375,0.0,-0.18883203737633636
B001E3SG2Q,19230 3243 302 6081 10363 4597 23444,19230 3243 302 6081 10363 4597,4,0,-20.4387149810791,-20.833871841430664,0.0,-4.147963120790932
B001E5D0L6,10758 2805 3654 1405 9623 10596 7654,10758 2805 3654 1405 9623 10596,4,2,-20.30636978149414,-18.10511016845703,0.0,-2.5385252083568304
B001E5E2EA,2131 26106 17558 6561 324 8891 1733,2131 26106 17558 6561 324 8891,5,3,-25.058917999267578,-23.775959014892578,0.0,-2.402723667197769
B001E5E9W0,945 4088 1532 7439 14819 11830 8328,945 4088 1532 7439 14819 11830,5,14,-26.092529296875,-26.45773696899414,0.0,-0.9813379862666078
B001E5EBCS,945 16563 6330 14819 13527 10668 4947,945 16563 6330 14819 13527 10668,4,18,-23.437883377075195,-25.905723571777344,0.0,-0.5370452081467079
B001E5ECV8,945 12724 16563 2338 15302 7997 847,945 12724 16563 2338 15302 7997,9,23,-22.601903915405273,-19.780284881591797,0.0,-1.0450299209110927
B001E5EDJY,945 7997 20275 1245 7069 2518 6745,945 7997 20275 1245 7069 2518,23,72,-22.911991119384766,-21.06435775756836,0.0,-0.8241524027441969
B001E6EME4,18311 14684 8738 16864 30859 17741 509,18311 14684 8738 16864 30859 17741,4,15,-22.313928604125977,-19.170812606811523,0.0,-0.7139759163057846
B001E6G6FC,15629 16041 13963 17378 7316 1735 10432,15629 16041 13963 17378 7316 1735,42,24,-24.08877182006836,-22.631454467773438,0.0,-2.5015695018344015
B001E6G6RU,3575 5866 2541 13963 7316 2681 13041,3575 5866 2541 13963 7316 2681,44,29,-20.675886154174805,-28.18551254272461,0.0,-2.361837469281131
B001E6O8WU,10758 17387 82 6448 6654 7994 1207,10758 17387 82 6448 6654 7994,17,26,-22.32564926147461,-15.193461418151855,0.0,-1.5357946913920024
B001E6O9K6,16087 10530 18543 7015 1405 1308 4921,16087 10530 18543 7015 1405 1308,8,24,-21.40634536743164,-20.25035858154297,0.0,-0.8921315894003001
B001E6O9M4,18311 10530 1405 18543 5560 21935 1308,18311 10530 1405 18543 5560 21935,7,8,-20.698551177978516,-11.09010124206543,0.0,-1.8255754005007052
B001E6OC44,15496 8463 3581 23769 813 12759 1127,15496 8463 3581 23769 813 12759,7,15,-21.01025390625,-18.778738021850586,0.0,-1.224801540071775
B001E6P6MQ,2195 10530 5731 3781 920 16827 1405 536,2195 10530 5731 3781 920 16827 1405,8,29,-18.123287200927734,-12.861004829406738,-0.1310415267944336,-0.7064144436052064
B001E6R61U,2195 10530 5731 3781 920 16827 1405 632,2195 10530 5731 3781 920 16827 1405,6,29,-18.090526580810547,-12.598921775817871,0.1310415267944336,-0.43815045701052746
B001E6TDYS,7018 8181 1801 18184 11549 2641 3652,7018 8181 1801 18184 11549 2641,6,2,-21.55496597290039,-20.016366958618164,0.0,-2.9062499884821467
B001E6TX0C,7018 2381 21696 1836 18448 12906 21642,7018 2381 21696 1836 18448 12906,6,8,-22.064512252807617,-17.407480239868164,0.0,-1.682474556860031
B001E6US10,16087 10530 548 1405 27730 1389 491,16087 10530 548 1405 27730 1389,5,7,-21.311553955078125,-15.382972717285156,0.0,-1.640583615150872
B001E724CA,27170 6823 687 5109 11026 11438 10119,27170 6823 687 5109 11026 11438,3,10,-23.644502639770508,-21.363601684570312,0.0,-0.8521262547866026
B001E724VG,10758 11144 24787 809 4447 7637 3827,10758 11144 24787 809 4447 7637,5,9,-20.89726448059082,-14.057061195373535,0.0,-1.4041948370866422
B001E763NQ,10758 18174 3702 6448 5598 302 13362,10758 18174 3702 6448 5598 302,9,7,-20.453054428100586,-16.59006118774414,0.0,-2.1871273215189415
B001E765KC,687 6823 5109 7690 7821 17107 1716,687 6823 5109 7690 7821 17107,6,7,-24.410694122314453,-26.00533676147461,0.0,-1.8076376998140375
B001E765R0,18311 5604 17387 82 8325 18365 13222,18311 5604 17387 82 8325 18365,7,43,-23.686655044555664,-25.44770050048828,0.0,-0.19288062590233856
B001E7688Q,22883 12411 5255 1109 605 1628 2951,22883 12411 5255 1109 605 1628,4,10,-22.95205307006836,-20.44960594177246,0.0,-1.1034406830675092
B001E768AE,14517 30966 6977 14693 17387 15215 491,14517 30966 6977 14693 17387 15215,7,15,-23.009489059448242,-14.925403594970703,0.0,-1.224801540071775
B001E76B0G,687 12687 20203 2713 11018 18580 12301,687 12687 20203 2713 11018 18580,5,15,-22.314640045166016,-22.00506019592285,0.0,-0.9146466117679353
B001E76FFW,1678 19230 15207 302 989 10787 5974,1678 19230 15207 302 989 10787,8,23,-19.432661056518555,-18.60466957092285,0.0,-0.9338042858008677
B001E77OUM,10758 582 1780 9904 14629 424 4838,10758 582 1780 9904 14629 424,5,0,-21.315109252929688,-16.5524845123291,0.0,-4.348633816253082
B001E7BEEE,10758 19343 26220 4548 14788 23885 3934,10758 19343 26220 4548 14788 23885,52,43,-20.403873443603516,-14.927464485168457,0.0,-2.138790774957652
B001E8HI8E,10758 11144 10856 3126 5067 11268 3827,10758 11144 10856 3126 5067 11268,10,7,-18.556060791015625,-11.402462005615234,0.0,-2.287210780075924
B001E8ISJW,643 17694 17937 12758 7022 18018 19604,643 17694 17937 12758 7022 18018,11,0,-22.222135543823242,-20.740367889404297,0.0,-5.086232759383861
B001E8JE54,5432 29286 4939 15847 8453 19251 29532,5432 29286 4939 15847 8453 19251,5,15,-23.136014938354492,-23.60306739807129,0.0,-0.9146466117679353
B001E8WBP4,1580 6977 7668 4548 11686 491 817,1580 6977 7668 4548 11686 491,6,33,-18.86227035522461,-16.007184982299805,0.0,-0.31099528152528144
B001E919LU,2164 7774 6977 7668 5314 6873 8759,2164 7774 6977 7668 5314 6873,29,242,-19.043615341186523,-18.223665237426758,0.0,0.15587290357705363
B001E96KYG,2164 11379 19129 17927 14201 26309 12265,2164 11379 19129 17927 14201 26309,9,21,-19.794706344604492,-13.815436363220215,0.0,-1.13397740692759
B001E96KZ0,3022 11379 11558 964 237 1444 4642,3022 11379 11558 964 237 1444,7,17,-22.062360763549805,-11.666157722473145,0.0,-1.1034406830675074
B001E96L1S,162 17484 25616 596 18294 18892 26305,162 17484 25616 596 18294 18892,7,2,-20.43008041381836,-17.871562957763672,0.0,-3.049350832122821
B001E96L2W,162 27303 17055 1341 29110 20853 471,162 27303 17055 1341 29110 20853,19,83,-22.182613372802734,-13.173922538757324,0.0,-0.4963063771676044
B001E96L6I,162 29996 8029 30459 7866 1676 1402,162 29996 8029 30459 7866 1676,13,6,-21.90985679626465,-13.99467945098877,0.0,-2.6816260519975046
B001E96L72,162 30459 5176 1207 10758 12369 13536,162 30459 5176 1207 10758 12369,6,12,-21.507768630981445,-19.68001937866211,0.0,-1.296812076048047
B001E96L9A,162 18294 26305 29045 20853 3723 19831,162 18294 26305 29045 20853 3723,4,17,-21.978641510009766,-20.446788787841797,0.0,-0.5926150593015169
B001E96L9K,162 18294 3548 1444 17443 1711 10603,162 18294 3548 1444 17443 1711,5,4,-20.14750099182129,-17.573312759399414,0.0,-2.1514092389168624
B001E96LB8,162 18448 2756 17927 12428 1215 8047,162 18448 2756 17927 12428 1215,4,2,-22.10856056213379,-23.50556755065918,0.0,-2.5385252083568304
B001E96LCM,162 30459 17294 7059 3976 2265 3511,162 30459 17294 7059 3976 2265,5,21,-19.654949188232422,-14.583218574523926,0.0,-0.5874337005595205
B001E96LSQ,2036 8487 29110 7240 964 1040 11008,2036 8487 29110 7240 964 1040,4,16,-23.07008934020996,-20.48860740661621,0.0,-0.651455559324452
B001E96LWM,19831 1349 3929 2298 6910 964 682,19831 1349 3929 2298 6910 964,5,3,-20.71351432800293,-18.10334014892578,0.0,-2.402723667197769
B001E96M58,19831 1207 1730 6448 2152 751 10950 632,19831 1207 1730 6448 2152 751 10950,9,25,-20.833606719970703,-11.172139167785645,0.652104377746582,-0.9633518898968259
B001E96MQC,643 1394 265 23874 22883 294 5255,643 1394 265 23874 22883 294,6,12,-22.89850425720215,-25.265010833740234,0.0,-1.296812076048047
B001E96MQM,1043 22883 5255 1394 24070 4049 4227,1043 22883 5255 1394 24070 4049,4,6,-23.270681381225586,-19.125776290893555,0.0,-1.5830137633293955
B001E96MTY,18311 22883 2908 14762 5255 22853 22567,18311 22883 2908 14762 5255 22853,8,21,-23.563295364379883,-22.892608642578125,0.0,-1.022751771817365
B001E96MUI,25097 23016 14603 20215 7447 4194 25225,25097 23016 14603 20215 7447 4194,5,5,-22.358592987060547,-18.057981491088867,0.0,-1.9507385434547118
B001E96MZ8,19831 22883 5255 23164 18448 28463 6910,19831 22883 5255 23164 18448 28463,18,237,-24.06062889099121,-19.66535186767578,0.0,0.6016583479357056
B001E96N20,2036 17484 12369 3265 22883 5255 2956,2036 17484 12369 3265 22883 5255,12,38,-22.92869758605957,-20.49516487121582,0.0,-0.8258089464692286
